game,file,ref,speaker,text,trigger_or_notes
O2,Ambient_Everlight,WAST.ME3,(unattributed),They say that Queen Fay herself gave the Dark One the Sanctuary to destroy!,
O2,Ambient_Everlight,WAST.FE1,(unattributed),How could Queen Fay sacrifice the Last Sanctuary to him?,
O2,Ambient_Everlight,WAST.FE2,(unattributed),So many beautiful magical creatures are lost to us now!,
O2,Ambient_Everlight,WAST.FE3,(unattributed),"Queen Fay escaped the Empire, but she could not escape him!",
O2,Ambient_Everlight,FAYD.ME4,(unattributed),I am told Queen Fay has turned into some kind of dark creature!,
O2,Ambient_Everlight,FAYD.ME5,(unattributed),"The Dark Lord has taken Queen Fay for his own. This is terrible, man, terrible!",
O2,Ambient_Everlight,FAYD.FE4,(unattributed),Have you heard what happened to Queen Fay?,
O2,Ambient_Everlight,FAYD.FE5,(unattributed),The Queen and the Last Sanctuary are lost to us. This is the end. The end!,
O2,Ambient_Everlight,FAYG.ME4,(unattributed),He cut down Queen Fay! Our beloved Queen!,
O2,Ambient_Everlight,FAYG.ME5,(unattributed),"Our Queen is gone, although there are those that say her spirit is still with us.",
O2,Ambient_Everlight,FAYG.FE4,(unattributed),Our Queen has been slaughtered in cold blood! Our last hope is gone!,
O2,Ambient_Everlight,FAYG.FE5,(unattributed),"They say even though she is dead, the spirit of Queen Fay still lingers somewhere.",
O2,Ambient_Everlight,DOM.ME1,(unattributed),"Hey man, at least we aren’t the only slaves now!",
O2,Ambient_Everlight,DOM.ME2,(unattributed),"Hmm, well the guests have changed, but the partying still goes on!",
O2,Ambient_Everlight,DOM.ME3,(unattributed),"Now they know what it’s like to serve rude, demanding guests all day!",
O2,Ambient_Everlight,DOM.ME4,(unattributed),I’d still rather these creatures than those Empire tourists!,
O2,Ambient_Everlight,DOM.FE1,(unattributed),When will the partying end?,
O2,Ambient_Everlight,DOM.FE2,(unattributed),I hope the Mother Goddess is averting her eyes from all this new debauchery!,
O2,Ambient_Everlight,DOM.FE3,(unattributed),At least we have some help serving now!,
O2,Ambient_Everlight,DES.ME4,(unattributed),Has the Dark Lord taken them?,
O2,Ambient_Everlight,DES.ME5,(unattributed),"Why does he desire bodies, not slaves?",
O2,Ambient_Everlight,DES.FE4,(unattributed),Is everybody... dead?,
O2,Ambient_Everlight,DES.FE5,(unattributed),He desires nothing but death and destruction!,
O2,Ambient_Everlight,S_DIG.ME1,(unattributed),Mother Goddess save my hands!,
O2,Ambient_Everlight,S_DIG.ME2,(unattributed),"Why such cruelty, Dark One?",
O2,Ambient_Everlight,S_DIG.FE2,(unattributed),I dig for the Dark One!,
O2,Ambient_Everlight,S_HAM.ME3,(unattributed),I will work until my hands bleed!,
O2,Ambient_Everlight,S_HAM.ME4,(unattributed),"I shall not stop my toil, Dark One!",
O2,Ambient_Everlight,S_HAM.FE1,(unattributed),May the Mother Goddess guide my hammer!,
O2,Ambient_Everlight,S_TRA.ME2,(unattributed),We let Everlight fall. Now the Mother Goddess is letting us fall too.,
O2,Ambient_Everlight,S_TRA.ME3,(unattributed),I am weakening.,
O2,Ambient_Everlight,S_TRA.FE2,(unattributed),"If I die, know I died for you, Dark Lord.",
O2,Ambient_Everlight,S_SELL.ME1,(unattributed),Snacks!,
O2,Ambient_Everlight,S_SELL.ME2,(unattributed),"Cocktails, by the glass, jug or bucket!",
O2,Ambient_Everlight,S_SELL.ME3,(unattributed),It’s happy hour again... just like the last hour!,
O2,Ambient_Everlight,S_SELL.ME4,(unattributed),Ear wax scoops.,
O2,Ambient_Everlight,S_SELL.ME5,(unattributed),Please don’t break any more jugs on my head!,
O2,Ambient_Everlight,S_SELL.FE1,(unattributed),Minion nibbles. Still wet and wriggling!,
O2,Ambient_Everlight,S_SELL.FE2,(unattributed),"What would you like, Mr. scabby creature?",
O2,Ambient_Everlight,S_SELL.FE3,(unattributed),We need more vomit buckets!,
O2,Ambient_Everlight,S_SELL.FE4,(unattributed),Cocktails!,
O2,Ambient_Everlight,S_SELL.FE5,(unattributed),"We’re all out of umbrellas, I’m afraid. Would you like a cherry on a stick?",
O2,Ambient_Everlight,FLEE.ME1,(unattributed),Mother Goddess protect us!,
O2,Ambient_Everlight,FLEE.ME2,(unattributed),"You are a beast, a beast!",
O2,Ambient_Everlight,FLEE.ME3,(unattributed),"That was so uncool, man!",
O2,Ambient_Everlight,FLEE.ME4,(unattributed),That’s gonna bring you bad karma man!,
O2,Ambient_Everlight,FLEE.ME5,(unattributed),Noooooo!,
O2,Ambient_Everlight,FLEE.FE1,(unattributed),Please don’t hurt us!,
O2,Ambient_Everlight,FLEE.FE2,(unattributed),Take your evil ways far from Everlight.,
O2,Ambient_Everlight,FLEE.FE3,(unattributed),"Oh no! Do you need a hug, Dark Lord?",
O2,Ambient_Everlight,FLEE.FE4,(unattributed),Why would you do such a thing?,
O2,Ambient_Everlight,FLEE.FE5,(unattributed),Mother Goddess shield my eyes!,
O2,Ambient_Everlight,UNKNO.ME1,(unattributed),"Gosh, man, your creatures scare me.",
O2,Ambient_Everlight,UNKNO.ME2,(unattributed),I do not think those creatures have come from the Mother Goddess,
O2,Ambient_Everlight,UNKNO.ME3,(unattributed),"Have you come to save us, man?",
O2,Ambient_Everlight,UNKNO.ME4,(unattributed),Are you a slave too?,
O2,Ambient_Everlight,UNKNO.FE1,(unattributed),I sense a dark aura about you!,
O2,Ambient_Everlight,UNKNO.FE2,(unattributed),I am chilled by your presence.,
O2,Ambient_Everlight,UNKNO.FE3,(unattributed),What manner of creature are you?,
O2,Ambient_Everlight,UNKNO.FE4,(unattributed),"Oh the bad vibes, they hurt my heart.",
O2,Ambient_Everlight,KNO.ME5,(unattributed),"Mother Goddess protect us, it’s him!",
O2,Ambient_Everlight,KNO.ME1,(unattributed),He has come to send us to the next world!,
O2,Ambient_Everlight,KNO.ME2,(unattributed),"Why? Why? Why is this happening to us, man?!",
O2,Ambient_Everlight,KNO.ME3,(unattributed),"The dark creatures, they are approaching!",
O2,Ambient_Everlight,KNO.FE5,(unattributed),"Please, just leave us alone!",
O2,Ambient_Everlight,KNO.FE1,(unattributed),The demons are back!,
O2,Ambient_Everlight,KNO.FE2,(unattributed),It is he who must be avoided!,
O2,Ambient_Everlight,KNO.FE3,(unattributed),They have no respect for Everlight!,
O2,Ambient_Everlight,KNOCK.ME1,(unattributed),Why did you do that?,
O2,Ambient_Everlight,KNOCK.ME2,(unattributed),"What’s your problem, man?",
O2,Ambient_Everlight,KNOCK.ME3,(unattributed),"Hey, I’m a peaceful type!",
O2,Ambient_Everlight,KNOCK.ME4,(unattributed),Ouuuuccccch!,
O2,Ambient_Everlight,KNOCK.ME5,(unattributed),"I’m not looking to fight, Dark One!",
O2,Ambient_Everlight,KNOCK.FE1,(unattributed),I have been struck by the darkness!,
O2,Ambient_Everlight,KNOCK.FE2,(unattributed),The bad karma is coming for me!,
O2,Ambient_Everlight,KNOCK.FE3,(unattributed),Why would you do that?,
O2,Ambient_Everlight,KNOCK.FE4,(unattributed),Oooouuuccch!,
O2,Ambient_Everlight,KNOCK.FE5,(unattributed),Don’t kill me!,
O2,Ambient_Everlight,PIN.ME1,(unattributed),The demons have me!,
O2,Ambient_Everlight,PIN.ME2,(unattributed),I am demon food!,
O2,Ambient_Everlight,PIN.ME3,(unattributed),They’re all over me!,
O2,Ambient_Everlight,PIN.ME4,(unattributed),These little things get them off me!,
O2,Ambient_Everlight,PIN.ME5,(unattributed),"I’m surrounded, man, I’m surrounded!",
O2,Ambient_Everlight,PIN.FE1,(unattributed),Mother Goddess save me from the demons!,
O2,Ambient_Everlight,PIN.FE2,(unattributed),I do not wish to be eaten!,
O2,Ambient_Everlight,PIN.FE3,(unattributed),Please call your creatures off!,
O2,Ambient_Everlight,PIN.FE4,(unattributed),Heeeeeeelllp!,
O2,Ambient_Everlight,PIN.FE5,(unattributed),They’re everywhere!,
O2,Ambient_Everlight,SLAVE.ME1,(unattributed),"I hope your guests are enjoying themselves, Lord.",
O2,Ambient_Everlight,SLAVE.ME2,(unattributed),"It is an honour to serve you and your creatures, Dark One.",
O2,Ambient_Everlight,SLAVE.ME3,(unattributed),Your demons party harder than the tourists!,
O2,Ambient_Everlight,SLAVE.ME4,(unattributed),"The Mother Goddess is nothing compared to you, Dark One!",
O2,Ambient_Everlight,SLAVE.ME5,(unattributed),"You sure know how to throw a party, man!",
O2,Ambient_Everlight,SLAVE.FE1,(unattributed),I serve the evil party.,
O2,Ambient_Everlight,SLAVE.FE2,(unattributed),Let me bask in your dark aura.,
O2,Ambient_Everlight,SLAVE.FE3,(unattributed),I live to serve you.,
O2,Ambient_Everlight,SLAVE.FE4,(unattributed),"Long may the partying continue, Dark One.",
O2,Ambient_Everlight,SLAVE.FE5,(unattributed),Praise the Dark One! Praise the Darkness!,
O2,Ambient_NW,PQM.10,(unattributed),We’re very discreet.,
O2,Ambient_NW,PQM.15,(unattributed),"We don’t peek, Master.",
O2,Ambient_NW,PQM.20,(unattributed),We no tell no one.,
O2,Ambient_NW,PQM.25,(unattributed),We serve your First Mistress.,
O2,Ambient_NW,PQM.30,(unattributed),"I live to sew, Master.",
O2,Ambient_NW,PQM.35,(unattributed),I no say nothing.,
O2,Ambient_NW,PQM.40,(unattributed),"Don’t mind me, Master.",
O2,Ambient_NW,PQM.45,(unattributed),We tend the pretty things.,
O2,Ambient_NW,PQM.50,(unattributed),You can trust us.,
O2,Ambient_NW,PQM.55,(unattributed),We make things pretty.,
O2,Ambient_NW,PQM.60,(unattributed),"You want something dusted, Master?",
O2,Ambient_NW,PQJAIL.K1,(unattributed),"Come on Witch-boy, what are you playing at!",
O2,Ambient_NW,PQJAIL.K2,(unattributed),She won’t last! I on the other hand have stamina!,
O2,Ambient_NW,PQJAIL.K3,(unattributed),Are you still under her spell?,
O2,Ambient_NW,PQJAIL.K4,(unattributed),She’s not fit to be First Mistress! She doesn’t know you like I do.,
O2,Ambient_NW,PQJAIL.K5,(unattributed),I don’t like her bossing me around!,
O2,Ambient_NW,PQJAIL.K6,(unattributed),She doesn’t know how to be a proper First Mistress!,
O2,Ambient_NW,PQJAIL.K7,(unattributed),You need me. I’m sure you’ll see that soon.,
O2,Ambient_NW,PQJAIL.K8,(unattributed),"It can be like it was again, Witch-boy! Just you and me.",
O2,Ambient_NW,PQJAIL.J1,(unattributed),I really should be First Mistress! I have so much Mistress experience!,
O2,Ambient_NW,PQJAIL.J2,(unattributed),Are you feeling better now. More clear headed?,
O2,Ambient_NW,PQJAIL.J3,(unattributed),She won’t do for you what I can!,
O2,Ambient_NW,PQJAIL.J4,(unattributed),I don’t want her telling me what to do!,
O2,Ambient_NW,PQJAIL.J5,(unattributed),Take me back and all will be forgiven!,
O2,Ambient_NW,PQJAIL.J6,(unattributed),"Really, what were you thinking making her First Mistress!",
O2,Ambient_NW,PQJAIL.J7,(unattributed),Can’t you see that she’s just awful!,
O2,Ambient_NW,PQJAIL.J8,(unattributed),You don’t know what you’re missing making her First Mistress!,
O2,Ambient_NW,PQJAIL.DF1,(unattributed),I’m sure you didn’t mean to make me angry!,
O2,Ambient_NW,PQJAIL.DF2,(unattributed),You created me. It is I who should be First mistress!,
O2,Ambient_NW,PQJAIL.DF3,(unattributed),She does not have the lust for dark power that you and I share!,
O2,Ambient_NW,PQJAIL.DF4,(unattributed),Her soul is so fragile… and I could break it so easily!,
O2,Ambient_NW,PQJAIL.DF5,(unattributed),"I had thought better of you, Dark One!",
O2,Ambient_NW,PQJAIL.DF6,(unattributed),She will never understand you!,
O2,Ambient_NW,PQJAIL.DF7,(unattributed),I know you’ll change your mind soon!,
O2,Ambient_NW,PQJAIL.DF8,(unattributed),We share something you and I! We could share more.,
O2,Ambient_NW,PQJAIL.GF1,(unattributed),The spirit world is displeased with your choice!,
O2,Ambient_NW,PQJAIL.GF2,(unattributed),I will pray that you realize the error of your ways!,
O2,Ambient_NW,PQJAIL.GF3,(unattributed),She cannot do for you what I can.,
O2,Ambient_NW,PQJAIL.GF4,(unattributed),I will outlast her mortal form!,
O2,Ambient_NW,PQJAIL.GF5,(unattributed),This… this human is not fit for you!,
O2,Ambient_NW,PQJAIL.GF6,(unattributed),"I can take you to a higher level, Dark One. Can she?",
O2,Ambient_NW,PQJAIL.GF7,(unattributed),"Why this betrayal, Dark One?",
O2,Ambient_NW,PQJAIL.GF8,(unattributed),"Let our worlds join together, Dark One!",
O2,Ambient_NW,PQK.ANY1,(unattributed),"I remember where they found you outside the Gates of Nordberg. I was just a little thing, back then.",
O2,Ambient_NW,PQK.ANY2,(unattributed),Do you remember the other kids? I hated them. Bunch of cowards!,
O2,Ambient_NW,PQK.ANY3,(unattributed),"So many people support the Empire, I just don’t understand it!",
O2,Ambient_NW,PQK.ANY4A,(unattributed),People were so frightened of magic after the Great Cataclysm and the magical plague!,
O2,Ambient_NW,PQK.ANY4B,(unattributed),No wonder they love Solarius!,
O2,Ambient_NW,PQK.ANY5,(unattributed),"Hmm, do you think there’s something around here I can hunt. How fast does Gnarl run?",
O2,Ambient_NW,PQK.ANY6,(unattributed),I knew you’d come back some day and punish them for what they did to you! You just had that look in your eyes.,
O2,Ambient_NW,PQK.ANY7A,(unattributed),This place is amazing! I wish I’d known it was under Nordberg.,
O2,Ambient_NW,PQK.ANY7B,(unattributed),I would have dug down to it myself to get away from there!,
O2,Ambient_NW,PQK.ANY8,(unattributed),"I’m so glad you got me out of Nordberg! It was so cold, all the time! This place is nice and cosy.",
O2,Ambient_NW,PQK.ANY9,(unattributed),"Nordberg needs a strong leader, and one who isn’t that weirdo Solarius!",
O2,Ambient_NW,PQK.ANY10,(unattributed),"Yuck, that Borius! I may never be able to look at a scrubbing brush again! Thank you for dealing with him.",
O2,Ambient_NW,PQK.ANY11,(unattributed),I bet you could to do anything with that army of yours. I bet you will too!,
O2,Ambient_NW,PQK.ANY12A,(unattributed),I should take some of your Minions hunting. I reckon they’d be great retrievers.,
O2,Ambient_NW,PQK.ANY12B,(unattributed),Or get them to dress up in deer skin and run real fast.,
O2,Ambient_NW,PQK.ALONE1,(unattributed),"Just you and me Witch-boy... well, you, me and several hundred scaly demon creatures.",
O2,Ambient_NW,PQK.ALONE2,(unattributed),I’m really getting used to this place! I think I’m a born Mistress.,
O2,Ambient_NW,PQK.ALONE3,(unattributed),"I’d love to be out there on the battlefield with you, Sire. But Gnarl’s very protective!",
O2,Ambient_NW,PQK.ALONE4,(unattributed),"I hope you’re not thinking of getting any more Mistresses in here, are you! Wouldn’t want things getting crowded.",
O2,Ambient_NW,PQK.J1,(unattributed),"That Juno, did you bring her in as some kind of decorative object? That’s all she’s good for!",
O2,Ambient_NW,PQK.J2,(unattributed),We’re trying to fight the Empire! Not invite them home for tea!,
O2,Ambient_NW,PQK.J3,(unattributed),Just keep Juno in the Private Quarters. Don’t let her get in my way!,
O2,Ambient_NW,PQK.J4,(unattributed),That Juno doesn’t look very tough. She looks like a hair puller!,
O2,Ambient_NW,PQK.DF1,(unattributed),"That thing gives me the creeps! Whatever it is, I don’t like it.",
O2,Ambient_NW,PQK.DF2,(unattributed),"Fay might have got down with her bad self, but she should still stay away from me!",
O2,Ambient_NW,PQK.DF3,(unattributed),"That Dark Fay thinks she’s so tough, but I know her type! All talk and no action!",
O2,Ambient_NW,PQK.DF4,(unattributed),Don't take any notice of Dark Fay. She’s just a attention seeker. All that former fairy fallout.,
O2,Ambient_NW,PQK.GF1,(unattributed),"Why did you bring that ghost in here, witch-boy! She gives me the creeps floating around the place.",
O2,Ambient_NW,PQK.GF2,(unattributed),Why do you need a ghost when you’ve got a real woman?,
O2,Ambient_NW,PQK.GF3,(unattributed),That ghost better not try throwing the furniture about or smashing plates!,
O2,Ambient_NW,PQK.GF4,(unattributed),Fay is even more annoying dead than she was alive. Sanctimonious spirit!,
O2,Ambient_NW,PQK.GOOD1,(unattributed),"You’ve been very kind to me, Witch-boy!",
O2,Ambient_NW,PQK.GOOD2,(unattributed),"You know how to give a girl a gift, Witch-boy. At least a girl like me!",
O2,Ambient_NW,PQK.GOOD3,(unattributed),"You seem to know exactly what I want, Witch-boy! Now I wonder what you want?",
O2,Ambient_NW,PQK.GOOD4,(unattributed),You’ve bought me some great gifts. I really must give you a proper thank you soon.,
O2,Ambient_NW,PQK.BAD1,(unattributed),I’m feeling a bit neglected!,
O2,Ambient_NW,PQK.BAD2,(unattributed),"Don't forget about me, Witch-boy! Aren’t you going to buy me a few things too?",
O2,Ambient_NW,PQK.BAD3,(unattributed),Aren’t you going to buy me a few things too?,
O2,Ambient_NW,PQK.BAD4,(unattributed),"I hope you’re going to show your appreciation of me, as well, Witch-boy!",
O2,Ambient_NW,PQK.TRIO1,(unattributed),"We did get on, a little. But don’t go thinking it’s all pillow fights and painting each others’ nails now!",
O2,Ambient_NW,PQK.TRIO2,(unattributed),"Just because we all got along that time, doesn’t mean I’m going to start braiding anyone’s hair!",
O2,Ambient_NW,PQK.TRIO3,(unattributed),Gnarl keeps giving me these funny looks and winking! It’s very disconcerting.,
